source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,159,single_type,"Potato is a modification of

**Options:**
-",a,Stem,Rhizome,Root,Leaf,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,161,single_type,,c,,,,,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,162,single_type,"Smallest region of the root is

**Options:**
-",,Root cap,Region of elongation,Region of meristematic activity,Region of maturation,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,163,single_type,"Two dry fruits (A &

**Options:**
-",a,Achene and legume,"were observed. Both developed from unilocular ovaries of monocarpellary gynoecia. In fruit. A, pericarp and seed coat are free. It liberated the seeds only after the disintegration of the pericarp. Fruit 'B' dehisced dorsiventrally librating the seeds. In the following, the former in the pair represents 'A' and latter 'B'. to which types of fruits 'A' and 'B' respectively belong?",Cypsella and siliqua,Pyxidium and septicidal capsule,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,164,single_type,"Identify a pair of the following plants, which show modification of axillary buds into tendrils and hooks respectively. I.Hugonia II.Duranta III.Passiflora IV.Dioscorea

**Options:**
-",,I and II,II and III,III and I,IV and I,"Tendrils are green, thread-like sensitive structure, which can coil around the support and help the weak stem or shoot to climb up. Axillary buds are modified into tendrils in Passiflora and into hooks in Hugonia.",,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,165,single_type,"Drupes are called stony fruits because they have hard

**Options:**
-",d,Epicarp and mesocarp,Mesocarp,Mesocarp and endocarp,Endocarp,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,166,single_type,"The root system growing near the base of the radical in monocots is

**Options:**
-",d,Haptera,Anchoring roots,Clinging roots,Seminal roots,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,167,single_type,"Pericarp may be or can be differentiated into

**Options:**
-",d,Epicarp,Mesocarp,Endocarp,All of the above,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,168,single_type,"Which one of the following is a monocarpic tree?

**Options:**
-",,Borassus flabellifer,Corypha umbraculifera,Phoenix dactylifera,Elaeis guineensis,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,169,numerical,,b,,,,,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,171,single_type,,a,,,,,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,172,single_type,"Identify from the following plant parts, the major contributors to human food?

**Options:**
-",,Stem,Root,Fruits,Leaves,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,173,single_type,"In plants like mint and jasmine, a selender lateral branch arises from the base of the main axis and after growing aerially for sometimes, arch downwards to touch the ground. This slender branch is called

**Options:**
-",b,Sucker,Stolon,Offset,Scramblers,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,174,single_type,"A plant has an androecium with monadelphous stamens, monothecous and reniform anthers. They corolla exhibits contorted aestivation. The plant could be

**Options:**
-",,Rauwolfia,Vinca,Nerium,Hibiscus,"The androecium of Hibiscus, family- Malvaceae possesses stamens indefinite, monoadelphous, stamens form a stamina tube around the style, epipetalous, anthers monothecous, reniform, basifixed. The corolla exhibits inferior twisted aestivation.",,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,175,single_type,"Which of the following are not characteristic features of Fabaceae?

**Options:**
-",b,"Tap root system, compound leaves and receme inflorescence","Flowers actinomorphic, twisted aestivation and gamopetalous","Stamens ten, introrse, basifixed and dithecous","Monocarpellary, ovary superior and bent stigma",,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,176,numerical,"The floral formula of the given floral diagram is

**Options:**
- a) 
- b) 
- c) 
- d)",,,,,,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,178,single_type,"What is the botanical name of mulberry?

**Options:**
-",,Morus,Antherea,Attacus,Solanum,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,179,single_type,"Main axis continues to grow, the flowers are borne laterally in acropetal succession. This is a characteristic of which type of inflorescence?

**Options:**
-",b,Cymose,Racemose,Either (,Both (,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,180,single_type,"Generally, the parallel venation is found in

**Options:**
-",,Gymnosperm,Pteridophytes,Monocotyledons,Dicotyledons,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,181,numerical,,b,,,,,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,182,single_type,"Which of the following is a wheat fruit?

**Options:**
-",,Achene,Cypsella,Caryopis,Endosperm,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,183,single_type,"In the diagram of types of placentation given above 'A', 'B', 'C', and 'D' respectively represent

**Options:**
-",c,"Basal, axile, parietal and free central","Free central, parietal, basal and axile","Axile, basal, parietal and free central","Parietal, axile, free central and basal","A-Axile B-Basal C-Parietal D-Free central 184 (b) Meristematic activity. A typical root possess the four parts or regions (i) Root Cap The root is covered at the apex by thimble like structure called root cap. It protects the tender apex of root as it makes its way through soil (ii) Region of Meristematic Activity Few millimeters above the root cap. The cells of this region are very small, thin walled and dense protoplasm. They divide repeatedly (iii) Region of Elongation The cells proximal to the meristematic zone undergoes the rapid elongation and enlargement and are responsible for growth of root in length (iv) Region of Maturation The cells of elongation zone gradually differentiate and mature. This zone lies just proximal to the region of elongation | 185 | (d) In several members of Compositae (i.e., Taraxacum, Tragopogon), Dipsacaceae, Vallerianaceae, the calyx is modified into hairy pappus. It helps the fruit to float in air by parachute mechanism. | |-------|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | 186 | (b) Phyllode is the modification of leaf. It is an expanded petiole resembling and having the function of a leaf, e.g., Parkinsonia. | | 187 | (c) In racemose inflorescence, the flowers borne in acropetal manner (younger flowers towards the apex and older ones towards the base). Perigynous flowers are seen in rose plants. | | 188 | (c) Reticulate venation. Venation The arrangement of veins and the veinlets in the lamina of leaf is termed as venation. When the veinlets form a network, the venation is termed as reticulate. When the veins run parallel to each other within a lamina the venation is termed as parallel. Leaves of dicotyledonous plants generally possess P a g e | 169 | | reticulate venation, while parallel venation is the characteristic of most monocotyledons in reticulate venation vein form network | | |--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|--------------------------------------------------------------------------------------| | 189 | (d) Rhizomes are mostly horizontal or straggling, e.g., ginger, turmeric, lotus, etc, or may be vertical as in Canna, sugarcane, Alocasia, vertical rhizome is also called root-stock . | | 190 | (a) | present in the mature seed because the endosperm is completely consumed during development of seed. Such seeds are called nonendospermic or exalbumious. In monocots and caster bean (dicot) embryo do not consume all endosperm during seed development. So it persists in the mature seeds. Such seeds are called endospermic or albuminous seed | | 193 | (d) The monocotyledonous embryo of grasses is strikingly different from that of other monocotyledons. The mature embryo has a single cotyledon called scutellum. The portion of embryonal exis below scutellum is redicle while the portion of embryonal axis above the level of Scutellum is epicotyl. | | | In drupe fruit (stone fruit), pericarp is divided into three layers, i.e., Epicarp, mesocarp and endocarp. Endocarp is stony in these fruits. These fruits generally contain one seed rarely two (Zizyphus) or these (Borassus). | | | 191 | (c) Most of the cereales belong to familyPoaceae (Gramineae). It is most widly distributed family containing nearly 600 genera and 10,000 species. | 194 | (b) The function of obturator on micropyle is to direct the growth of pollen tube. | | 192 | (c) | 195 | (d) | | Endosperm is formed as a result of doublefertilisation. Endosperm nourishes the developing embryo during seed development. In plants such as bean, gram and pea, the endosperm is not | | When there is less surface area, there is thule leaf or leaf parts less transpiration. Hence, the xerophytic plant gets changed into the spines in order to reduce the P a g e | 170 | | | gets transpiration | | |----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|-----|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | 196 | (d) Viscum (mistletoe) is a partial stem parasite that grows on silverfer, popular, apple, walnut, oak, etc. | | unilocular with marginal placentation. Liliaceae, gynoecium is tricarpellary, syncarpous, ovary superior, trilocular with axile placentation. Solanaceae, gynoecium is bicarpellary, syncarpous ovary superior, carpels placed obliquely, generally bilocular with axile placentation. | | 197 | (d) In whorled or verticillate phyllotaxy, three (e.g., Nerium) or more than three (e.g., Alstonia) leaves are borne on a single node in a whorl or circle. The leaves of the whorl of one node generally alternate with the leaves of the whorl of adjacent nodes in order to provide maximum exposure. | 201 | (a) Sunnhemp is a fibre yielding plant belongs to family-Fabaceae. Its scientific name according to binomial nomenclature is Crotalaria juncea. | | 199 | (a) | 202 | (b) Perisperm is the nutritive tissue outside the sac containing the embryo in some seeds. | | Advanced characters of plants are dioecious flower, i.e., unisexuyal flower, gamopetalous corolla, i.e., petals (parts of corolla) is fused and multiple fruits, i.e., compound fruit. | 203 | | (b) | | 200 | (b) | | Verticillaster consists of biparous cymes ending in uniparous scorpioid cymes on either side, e.g., Ocimum or several members of familyLabiatae. | | | 204 | | (a) | | In the members of family : Compositae (Asteraceae), gynoecium is bicarpellary, syncarpous, ovary inferiors unilocular, basal placentation. Leguminous (Fabaceae) gynoecium is monocarpellary, ovary superior, | | | In cauliflower the inflorescence id typically corymbose at the apex. | | | 205 | | (c) In pea and bean P a g e | 171 | flowers, there are five petals, the largest (standard) ovarlaps the two lateral petals (wings) which in turn overlap the two smallest anterior petals (keel); this type of aestivation is known as vexillary or",,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,184,single_type,"Region of root present just above the root cap is called the region of

**Options:**
-",,Elongation,Meristematic activity,Root hair,Maturation,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,185,single_type,"Pappus is present in Compositae for

**Options:**
-",d,Air pollination,Insect pollination,Water pollination,Air dispersal,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,186,single_type,"Which of the following is the modification of leaf?

**Options:**
-",,Cladode,Phyllode,Corm,Phylloclade,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,187,single_type,"Consider the following statements. I.In racemose inflorescence, the flowers are brone in a basipetal order. II.Epigynous flowers are seen in rose plant. III.In brinjal, the ovary is superior. Of these statements

**Options:**
-",c,I and II are true but III is false,I and III are true but II is false,I and II are false but III is true,I and III are false but II is true,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,188,single_type,"Leaves of dicotyledon plants generally exhibits

**Options:**
-",,Oblique venation,Lateral venation,Reticulate venation,Parallel venation,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,189,single_type,"Rhizome, which grows vertically upwards are

**Options:**
-",d,Corms,Stolon,Bulbils,Root stock,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,190,single_type,"Drupe contains

**Options:**
-",a,Stony endocarp,Stony mesocarp,Edible epicarp,Edible endocarp,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,191,single_type,"Cereals are mostly belong to family

**Options:**
-",c,Cruciferae,Brassicaceae,Poaceae,Asteraceae,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,192,single_type,"Endosperm is the result of

**Options:**
-",c,Single fertilisation,Partial fertilisation,Double fertilisation,Triple fertilisation,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,193,single_type,"Scutellum in a caryopsis represents

**Options:**
-",d,Outermost layer of endosperm,A sheath that protects the radical,The place where the seed is attached to rephe,A cotyledon,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,194,single_type,"Function of obturator on micropyle is to

**Options:**
-",,Obstruct the path,Direct the growth of pollen tube,Help in fusion,Dissolve the wall of pollen tube,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,195,single_type,"The leaf parts gets modified into spines in order to

**Options:**
-",d,Reduce transpiration,Reduce surface area,Protect the plant from grazing animals,All of the above,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,197,single_type,"Whorled type of phyllotaxy is found in

**Options:**
-",d,Mustard,China rose,Guava,Alstonia,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,198,numerical,,,,,,,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,199,single_type,"A plant is considered to possess all advanced morphological characters based on the evolutionary significance. Which one of the following sets of characters does the plant denote the same?

**Options:**
-",a,"Dioecious condition, gamopetalous corolla and multiple fruit","Actinomorphic flowers, free stamens and endospermic seeds","Perennial life span, dichlamydous flower and simple fruit","Simple leaves, monoecious condition and apocarpous pistil",,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,200,single_type,"Identify the characters of gynoecium found in members of Asteraceae, Fabaceae, Liliaceae and Solanaceae, respectively I.Tricarpelly syncarpous, ovary superior and trilocular. II.Bicarpellary syncarpous, ovary superior and usually bilocular III.Bicarpellary syncarpous, ovary inferior and unilocular. IV.Monocarpellary, ovary half-inferior and unilocular.

**Options:**
-",b,"II, I, III, IV","III, IV, I, II","IV, III, II, I","I, II, IV, III",,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,201,single_type,"The binomial of sunnhemp is

**Options:**
-",a,Crotalaria juncea,Erythrina indica,Glycine max,Arachis hypogeal,Sunnhemp is a fibre yielding plant belongs to family-Fabaceae. Its scientific name according to binomial nomenclature is Crotalaria juncea. |,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,202,single_type,"In some seeds, reminants of nucellus are also persistent. This residual, persistent nucellus is the

**Options:**
-",,Pericarp,Perisperm,Chalazosperm,Mesosperm,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,204,single_type,"In cauliflower, the inflorescence is

**Options:**
-",,Corymbose,Cymose,Raceme,Capitulum,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,205,numerical,,c,,,,,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,206,single_type,"Parachute mechanism of seed dispersal is seen in

**Options:**
-",,Poppy,Helianthus,Plumbago,Lotus,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,207,single_type,"Bracts enclosing a cluster of flowers are known as

**Options:**
-",b,Bracteate,Involucre,Petaloid,Polysepalous,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,208,single_type,"Swollen leaf base is called

**Options:**
-",,Lamina,Petiole,Pulvinus,Leaf blade,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,209,single_type,"Pneumatophores are positively

**Options:**
-",c,Geotropic,Phototropic,Aerotropic,Rheotropic,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,210,single_type,"Identify the wrong expression from the following statements.

**Options:**
-",,"A plant that bears male, female and bisexual flowers is polygamous",An actinomorphic flower can be dissected into two equal halves from any plane,Superior ovary is found in hypogynous flowers,That side of the flower towards the bract is called the posterior side,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,212,single_type,"Identify the type of inflorescence in the given diagram

**Options:**
-",,Cyanthium,Umbel,Verticillaster,Spikelet,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,213,single_type,"From the options given below, find out the correct floral formula for a flower having the following characters namely actinomorphic, bisexual, five united sepals, five united petals, stamens five and epipetalous, bicarpellary, syncarpous with superior ovary

**Options:**
- a) 
- b) 
- c) 
- d)",b,,,,,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,214,single_type,"Primary roots and its branches constitute the

**Options:**
-",,Tap root system,Adventitious root system,Tertiary root system,Fibrous root system,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,215,single_type,"In drumstick, the seeds are dispersed by

**Options:**
-",c,Water,Animals,Wind,Explosive mechanism,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,216,single_type,"At root tip, number of divisions to produce 100 cells, is

**Options:**
-",,25,50,99,100,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,217,single_type,"Which of the following plants has the floral characters like zygomorphic flower, vexillary aestivation, diadelphous androecium and marginal placentation?

**Options:**
-",a,Pisum,Belladonna,Brinjal,Asparagus,"| 221 | (c) Caryopsis type of fruit is found in familyGramineae or Poaceae (e.g., maize, rice, wheat, etc). In all these plants pericarp and testa are fused and the grains of these plants are actually fruits. | | themselves. When stamens are attached to the petals, they are epipetalous as in brinjal or epiphyllous when attached to the perianth as in the flowers of lily | |------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|---------------------------------------------------------------------------------------------------------------------------------|-----|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | 227 | | | (b) Parasite plants develop roots which penetrate into the tissue of the host plant to absorb nutrition. Thus, these roots function as haustoria. Such roots are known as sucking roots, e.g.,Cuscuta. | | 222 | (a) I and III are correct pairs. | | 223 | (a) In Wolffia and Utricularia roots are generally absent. | 228 | (d) | | 224 | (d) | | The seeds of castor (Ricinus communis, family-Euphorbiaceae) are endospermic dicot seeds. They poses, endosperm which acts as the food storage tissue of seed. They also possess perisperm and cruncle. | | 229 | | | (b) | | The leaf is a lateral, generally flattened structure borne on the stem. It develops at the node and bears a bud in its axil. The axillary bud later develops into a branch. Leaves originate from shoot apical meristems and are arranged in an acropetal order. They are the most important vegetative organs for photosynthesis | | | 225 | (a) The presence of xylem vessels, companion cells and double fertilization are the characteristic features of angiosperms. | | The members of family-Lamiaceae possess gynobasic style. | | 230 | | | (b) Usually in Cruciferae family, six stamens are found in tetradynamous condition but in case of Senebiera sp, there are only two stamens. | | 226 | (b) Stamens of flower may be united with other members such as petals or among | | P a g e | 174 | | 231 | (a) | | zones | |-------|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|-----|-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | | 236 | | (d) Mango is a drupe fruit and its edible part is mesocarp. | | | Lodicules are two scale-like structures that lie at the base of the ovary of a grass flower including jowar. | 237 | (b) | | 232 | (d) If gynoecium is situated in the centre and other parts of the flowers are located on the rim of the thalamus almost at the same level, it is called perigynous. The ovary here is said to be half inferior, i.e., plum rose, peach, etc. | | Axile placentation occurs in Multicarpellary and syncarpous ovary. Inward growth of margins of carpel from a Multicarpellary condition, which contain an axis in centre. Placentae are arised from this central axis, which bear ovules, e.g., Malvaceae, Liliaceae. | | 233 | (c) | 238 | (d) | | | The bract is a modified leaf with a flower or inflorescence in its axil. The bracts are usually brightly coloured and often mistaken for the petals of a flower, e.g., Bougainvillea. | | Monocarpic plants are those, which flower only once during their life time, e.g., Bambusa. | | | 239 | | (a) | | 234 | (c) The members of family-Cruciferae possess tetradynamous stamens, i.e., out of six stamens, four of the inner side has long filaments than the two stamens of outer side. | | In China rose (Hibiscus rose sinesis), gynoecium is pentacarpellary, syncarpous, pentalocular, ovary superior, axile placentation, two ovules in each locule, style passes through the staminal tube branching into five branches, each ending into a prominent scarlet red knob-like stigma | | 235 | (c) Solanaceae is large family containing 90 genera over 20000 species. It is also called 'potato family'. It is widely distributed in tropics, subtropics and even in temperate | | P a g e | 175 |",,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,218,single_type,"Aggregate fruit is found in

**Options:**
-",,Ananas sativus,Annona squamosa,Artocarpus integrifolia,Pyrus malus,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,219,single_type,"Epigynous flowers with numerous stamens are found in

**Options:**
-",d,Ranunculus muricatus,Fragaria indica,Croton roxburghii,Syzygium cuminis,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,220,single_type,"Radish is modified root and an example of

**Options:**
-",,Napiform root,Fusiform root,Conical,Tuberous root,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,221,single_type,"In cryopsis type of fruit

**Options:**
-",c,Seed is absent,Three layers of pericarp are distinct,Seed coat and pericarp are fused,Autochory occurs,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,222,single_type,"Study the following table and choose the correct pair. False whorls-like Many sessile bisexual Leonotis inflorescence flowers Single flower-like Many stalked staminate Poinsettia inflorescence and pistillate flowers Fruit-like Many sessile staminate Ficus inflorescence flowers on the top and pistillate flowers at the base and sterile flowers in between Fleshy axis of Many stalked staminate Colocacia flowers at the Inflorescence Base and pistillate flowers on the top and sterile flowers in between

**Options:**
-",,I and III,I and IV,II and III,II and IV,I and III are correct pairs. | | |,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,223,single_type,"Roots are absent in

**Options:**
-",a,Wolffia,Podostemon,Pistia,Lemna,In Wolffia and Utricularia roots are generally absent.,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,224,single_type,"Leaf

**Options:**
-",d,Is a lateral generally flattened structure born on the stem,Is a vegetative organ for photosynthesis,Originates from shoot apical meristem,All of the above,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,225,single_type,"Vessels and companion cells are characteristic of

**Options:**
-",a,Angiosperm,Gymnosperm,Pteridophyta,Fern,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,226,single_type,"Name the condition given in statement I and II I. When stamens attached to the petals II. When stamens attached to perianth I II

**Options:**
-",,Epiphyllous Epipetalous,Epipetalous Epiphyllous,Staminode Epiphyllous,Epipetalous Hypopetalous,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,227,single_type,"Sucking roots are present in the planet

**Options:**
-",b,Betel,Cuscuta,Mangifera,Solanum,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,228,single_type,"An example of a seed with endosperm, perisperm and caruncle is

**Options:**
-",d,Cotton,Coffee,Lily,Castor,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,229,single_type,"Gynobasic style is the characteristic features of

**Options:**
-",b,Malvaceae,Lamiaceae,Ranunculaceae,Brassicaceae,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,230,single_type,"Two stamens as exception in Cruciferae are found in

**Options:**
-",,Nastrusium,Senebirea,Raphanus,Brassica,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,231,single_type,"Perianth in the spikelet of jowar is represented by

**Options:**
-",a,Lodicules,Sepals and petals,Glumes,Lemma and palea,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,232,single_type,"The ovary is half inferior in flowers of

**Options:**
-",,Cucumber,Cotton,Guava,Peach,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,233,single_type,"Bract is a modified

**Options:**
-",c,Petal,Sepal,Leaf,Involucre,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,234,single_type,"Tetradynamous stmens are found in family

**Options:**
-",,Malvaceae,Solanaceae,Cruciferae,Liliaceae,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,235,single_type,"Potato family is called

**Options:**
-",c,Cruciferae,Brassicaceae,Solanaceae,Poaceae,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,236,single_type,"Edible part if mango is

**Options:**
-",,Endocarp,Receptacle,Epicarp,Mesocarp,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,237,single_type,"The arrangement of the ovules on the placentae developed from the central axis of the ovary is called

**Options:**
-",b,Parietal placentation,Axile placentation,Basal placentation,Marginal palcention,,,,,,,,,,,
Test_ID-688-BIOLOGY.json,688,MATH,MORPHOLOGY OF FLOWERING PLANTS,465,238,single_type,"Which one of the flowing is a monocarpic plant?

**Options:**
-",,Pear,Citrus,Mango,Bambusa,,,,,,,,,,,
